chr19	3038157	3038182	0	0	1	1	123	45
chr19	3084645	3744370	1	1	1	6	1	13
chr19	3137924	3177030	2	2	1	0	1	13
chr19	3167039	3838614	1	1	1	5	0	35
chr19	3205973	3571071	1	1	1	4	0	17
chr19	3224068	3224102	2	6	1	0	116	45
chr19	3224156	4045459	1	1	1	0	25	44
chr19	3224969	4062620	1	1	1	1	118	37
chr19	3225266	4062908	1	1	1	0	32	42
chr19	3225272	4062930	2	2	1	19	3	43
chr19	3225437	4063079	2	2	1	17	50	44
chr19	3226089	4063749	1	1	1	0	5	20
chr19	3226461	4064384	1	1	1	0	102	45
chr19	3228250	4045083	1	1	1	4	0	45
chr19	3228600	3228634	2	6	1	0	116	45
chr19	3228688	4045459	1	1	1	0	25	44
chr19	3284818	3285309	1	1	1	4	0	34
chr19	3285396	3286874	1	1	1	9	1	42
chr19	3287039	3287702	1	1	1	11	0	42
chr19	3287756	3288983	1	1	1	12	0	42
chr19	3289088	3290976	1	1	1	23	0	43
chr19	3439993	3446853	1	1	1	1	0	36
chr19	3539841	3555587	1	1	1	2	14	42
chr19	3543057	3696690	1	1	1	0	6	15
chr19	3571880	3595526	1	1	1	1	0	44
chr19	3571978	3657637	0	0	1	3	0	38
chr19	3633781	3684206	2	2	1	0	2	22
chr19	3657697	3827563	2	2	1	3	5	42
chr19	3674994	3675304	1	1	1	1	0	12
chr19	3704836	3776145	2	2	1	3	2	41
chr19	3706368	3742330	2	2	1	0	1	30
chr19	3722654	3771379	2	2	1	0	1	28
chr19	3730437	3748881	2	2	1	24	14	31
chr19	3737251	3752060	2	2	1	5	2	43
chr19	3752061	3762017	2	2	1	0	18	38
chr19	3752117	3800421	2	2	1	1	0	22
chr19	3762018	3771351	2	2	1	0	2	43
chr19	3762036	3791744	1	1	1	0	1	38
chr19	3763726	3801564	1	1	1	1	0	15
chr19	3771352	3791735	2	2	1	0	2	30
chr19	3771406	3804980	1	1	1	0	3	13
chr19	3776198	3799959	1	1	1	1	0	24
chr19	3800160	3800886	1	1	1	1	0	15
chr19	3821238	3827443	2	2	1	0	7	24
chr19	3854734	3867935	1	1	1	0	1	38
chr19	3854734	3901102	1	1	1	0	1	38
chr19	3854959	3867287	1	3	1	1	0	31
chr19	3864213	3879208	2	2	1	0	11	37
chr19	3867292	3867480	1	1	1	4	1	30
chr19	3879257	4068560	2	2	0	0	3	33
chr19	3887448	3889022	1	1	1	0	1	4
chr19	3909075	3909152	2	2	1	64	0	45
chr19	3909282	3910897	2	2	1	24	0	41
chr19	3968013	4806318	1	1	1	4	0	29
chr19	3988716	3989652	1	1	1	4	0	23
chr19	4001329	4001627	1	1	1	3	0	42
chr19	4001706	4001795	1	1	1	4	0	37
chr19	4007666	4007769	2	2	1	23	0	42
chr19	4007916	4008047	2	2	1	29	0	44
chr19	4008130	4008342	2	2	1	4	0	32
chr19	4016696	4049428	1	1	1	1	5	36
chr19	4018406	4045151	2	2	1	0	2	33
chr19	4018406	4061498	2	2	1	0	2	33
chr19	4018406	4065953	2	2	1	0	2	33
chr19	4018408	4062448	1	1	1	1	0	37
chr19	4032484	4053784	1	1	1	0	1	44
chr19	4032484	4087823	1	1	1	0	7	40
chr19	4032484	4706495	1	1	1	0	5	40
chr19	4032484	4812707	1	1	1	0	2	40
chr19	4032484	4848990	1	1	1	0	1	28
chr19	4032484	4951376	1	1	1	0	8	37
chr19	4032484	5003950	1	1	1	0	3	40
chr19	4035662	4035823	2	2	1	0	406	45
chr19	4035932	4036687	2	2	1	80	5	45
chr19	4036792	4037103	2	2	1	11	2	42
chr19	4037192	4037289	2	2	1	0	1	19
chr19	4040540	4040707	2	2	1	0	406	45
chr19	4040816	4040981	2	2	1	9	5	40
chr19	4041086	4041397	2	2	1	1	2	38
chr19	4041486	4041583	2	2	1	0	1	19
chr19	4045493	4045555	2	2	1	6	1	40
chr19	4057719	4057887	2	2	1	1	0	14
chr19	4057996	4058085	2	2	1	1	0	29
chr19	4061599	4066006	2	2	1	0	5	24
chr19	4061694	4066149	2	2	1	2	0	24
chr19	4061766	4061798	2	2	1	2	1	18
chr19	4061766	4066253	2	2	1	0	1	18
chr19	4063992	4064288	2	2	1	2	0	44
chr19	4064029	4064288	2	2	1	6	0	39
chr19	4064484	4530477	2	2	1	5	0	12
chr19	4066221	4066253	2	2	1	0	1	18
chr19	4098138	4098497	1	1	1	1	0	19
chr19	4114797	4115080	2	2	1	1	0	14
chr19	4122667	4280136	1	1	1	0	7	25
chr19	4127640	4127759	1	1	1	0	1	10
chr19	4127837	4131059	1	1	1	1	1	18
