chr19	3038157	3038182	0	0	1	0	38	45
chr19	3224068	3224102	2	6	1	0	80	45
chr19	3224156	4045459	1	1	1	0	7	44
chr19	3224969	4062620	1	1	1	0	58	37
chr19	3225272	4062930	2	2	1	6	0	25
chr19	3225437	4063079	2	2	1	25	82	44
chr19	3226461	4064384	1	1	1	0	118	45
chr19	3228600	3228634	2	6	1	0	80	45
chr19	3228688	4045459	1	1	1	0	7	44
chr19	3287756	3288983	1	1	1	2	0	36
chr19	3289088	3290976	1	1	1	4	0	38
chr19	3354963	3391785	2	2	1	0	3	37
chr19	3372350	3372396	2	2	1	0	1	29
chr19	3372350	3372631	2	2	1	0	1	29
chr19	3465648	3470313	2	2	1	2	0	21
chr19	3527210	3570502	2	2	1	1	1	32
chr19	3537260	3552372	2	2	1	1	0	21
chr19	3566112	3571872	1	1	1	0	4	31
chr19	3646666	3651048	1	1	1	0	3	37
chr19	3646666	3675364	1	1	1	0	3	21
chr19	3657145	3657216	2	2	1	1	0	38
chr19	3657697	3827563	2	2	1	0	3	36
chr19	3675579	3690797	1	1	1	0	8	42
chr19	3697649	3754765	2	2	1	0	5	33
chr19	3737304	3831565	2	2	1	2	0	21
chr19	3752061	3760503	2	2	1	0	1	12
chr19	3762036	3773038	1	1	1	3	12	40
chr19	3771370	3773038	1	1	1	1	20	38
chr19	3771406	3804980	1	1	1	0	1	12
chr19	3800458	3841266	1	1	1	1	3	28
chr19	3854708	3867921	2	2	1	1	0	22
chr19	3864213	3879208	2	2	1	2	5	45
chr19	3892214	3892709	1	1	1	1	0	33
chr19	3894912	3932434	2	4	0	0	1	17
chr19	3909075	3909152	2	2	1	29	0	40
chr19	3909282	3910897	2	2	1	9	0	45
chr19	3928563	3952532	1	1	1	1	0	35
chr19	3961192	4760619	2	2	1	0	6	43
chr19	3968013	4806318	1	1	1	3	2	30
chr19	3980173	3980691	1	1	1	1	0	32
chr19	4001706	4001795	1	1	1	1	0	6
chr19	4006649	4006718	1	1	1	1	0	4
chr19	4007666	4007769	2	2	1	20	0	42
chr19	4007916	4008047	2	2	1	10	0	41
chr19	4008130	4008342	2	2	1	2	0	15
chr19	4035662	4035823	2	2	1	0	332	45
chr19	4035932	4036687	2	2	1	45	5	44
chr19	4036792	4037103	2	2	1	7	0	43
chr19	4040540	4040707	2	2	1	0	332	45
chr19	4040816	4040981	2	2	1	2	5	38
chr19	4045493	4045555	2	2	1	1	0	30
chr19	4057719	4057887	2	2	1	7	0	41
chr19	4061606	4061867	1	1	1	1	1	44
chr19	4061606	4066322	1	1	1	0	1	44
chr19	4061741	4066196	1	1	1	1	0	14
chr19	4064029	4064288	2	2	1	3	1	39
chr19	4064484	4530477	2	2	1	9	0	12
chr19	4065254	4065367	1	1	1	0	9	45
chr19	4065254	4065405	1	1	1	0	9	45
chr19	4065254	4065443	1	1	1	0	9	45
chr19	4066061	4066322	1	1	1	0	1	44
chr19	4076945	4077471	1	1	1	2	0	35
chr19	4105326	4105414	1	1	1	1	0	14
chr19	4114797	4115080	2	2	1	5	0	45
chr19	4115223	4115319	2	2	1	1	0	12
chr19	4127837	4131030	1	1	1	1	0	5
chr19	4127837	4131228	1	1	1	2	0	37
chr19	4131076	4131228	1	1	1	1	0	38
chr19	4131283	4131361	1	1	1	6	0	43
chr19	4178185	4206015	2	2	1	5	3	30
chr19	4194907	4194981	1	1	1	1	0	5
chr19	4220345	4222073	1	1	1	1	0	30
chr19	4233355	4274426	1	1	1	1	0	14
chr19	4277670	4280536	2	2	1	4	0	36
chr19	4287265	4287352	2	2	1	1	0	29
chr19	4310295	4390656	1	1	1	0	2	26
chr19	4349915	4390656	1	1	1	1	4	38
chr19	4349939	4350974	2	2	1	2	3	32
chr19	4373439	4374569	1	1	1	1	0	23
chr19	4383922	4388552	2	2	1	0	11	38
chr19	4388529	4390656	1	1	1	0	4	26
chr19	4430953	4478693	2	2	1	4	9	41
chr19	4435038	4631875	2	2	1	0	5	44
chr19	4435038	5063629	2	2	1	0	4	44
chr19	4435038	5187025	2	2	1	0	4	44
chr19	4435038	5415207	2	2	1	1	4	40
chr19	4460244	4477895	1	1	1	2	0	22
chr19	4658820	4685705	1	1	1	2	0	33
chr19	4668691	4715525	1	1	1	0	4	22
chr19	4759245	5124173	2	2	1	24	5	38
chr19	4762648	4765343	1	1	1	1	0	8
chr19	4825665	4825769	2	2	1	2	0	35
chr19	4866729	4869054	2	2	1	1	0	15
chr19	4925212	4941254	2	2	1	0	2	37
chr19	4925212	5124173	2	2	1	2	2	43
chr19	4951377	4969757	1	1	1	1	0	21
chr19	4956669	5015672	1	1	0	2	0	13
chr19	4963666	4964673	1	1	1	5	0	44
chr19	4979202	5023825	2	2	1	1	0	18
chr19	5009384	5009551	1	1	1	0	1	22
chr19	5009384	5009719	1	1	1	0	1	22
chr19	5015589	5032998	1	1	1	1	0	20
chr19	5053134	5415552	2	2	1	0	19	14
chr19	5091697	5092128	1	1	1	10	0	40
chr19	5092223	5092301	1	1	1	15	0	39
chr19	5149593	5162849	1	1	0	0	4	43
chr19	5171135	5409668	2	2	1	5	0	34
chr19	5200874	5242750	1	1	1	3	2	40
chr19	5200874	5249326	1	1	0	0	1	14
chr19	5226346	5256465	1	1	1	0	2	23
chr19	5239719	5243896	1	1	1	0	4	41
chr19	5243922	5269898	2	2	1	0	1	8
chr19	5281083	5329682	1	1	1	1	0	25
chr19	5287285	5287534	2	2	1	2	0	41
chr19	5287627	5287909	2	2	1	7	0	24
chr19	5288007	5288303	2	2	1	3	0	42
chr19	5288414	5291304	2	2	1	1	0	38
chr19	5296169	5329690	2	2	1	0	2	13
chr19	5321860	5325299	1	1	1	2	0	25
chr19	5332588	5360511	1	3	1	1	0	28
chr19	5368726	5368894	1	1	1	1	0	9
chr19	5368943	5369925	1	1	1	3	0	39
chr19	5380342	5380437	2	2	1	1	0	41
chr19	5380528	5380980	2	2	1	6	0	34
chr19	5380591	5399342	2	2	1	1	0	14
chr19	5386456	5396469	1	1	1	1	1	31
chr19	5396929	5403622	1	1	1	2	0	22
chr19	5396929	5443133	1	1	1	2	2	42
chr19	5415813	5417393	1	1	1	8	0	39
chr19	5423026	5423330	2	2	1	30	0	45
chr19	5423420	5423559	2	2	1	36	0	44
chr19	5423654	5423771	2	2	1	2	0	39
chr19	5423675	5423771	2	2	1	1	0	10
chr19	5459612	5472374	1	3	1	3	7	45
chr19	5463851	5464128	1	1	1	2	0	24
chr19	5464216	5464333	1	1	1	4	0	43
chr19	5464432	5464924	1	1	1	3	0	41
chr19	5480742	5481560	1	1	1	9	0	44
chr19	5487108	5487761	2	2	1	1	0	3
chr19	5487892	5487987	2	2	1	1	0	37
chr19	5520311	5542845	2	2	0	0	1	38
chr19	5562708	6406490	2	2	1	0	4	41
chr19	5565263	5580021	1	1	1	0	1	37
chr19	5573478	5580723	2	2	1	0	1	44
chr19	5602375	5602449	1	1	1	14	0	26
chr19	5602570	5602823	1	1	1	4	0	45
chr19	5625921	6328493	2	2	1	0	65	45
chr19	5651563	5651635	2	2	1	1	0	9
chr19	5658890	5701214	1	1	1	0	1	14
chr19	5730713	5731240	2	2	1	1	0	30
chr19	5733411	5741851	1	1	1	1	0	13
chr19	5737890	5747889	1	1	1	1	0	16
chr19	5776344	5780586	1	1	1	0	1	37
chr19	5776344	5790071	1	1	1	0	1	37
chr19	5781342	5792599	2	2	1	1	19	43
chr19	5781360	5790828	1	1	1	3	7	34
chr19	5790811	5792599	2	2	1	0	8	42
chr19	5792203	5941221	2	2	1	0	8	28
